seat_id,booking_id,screen_id,seat_number,seat_type,charges,status,,
ST_7690,BK_5257,SC_111,A20,Regular,10,Available,,
ST_7691,BK_8547,SC_147,B3,Regular,10,Booked,,
ST_7692,BK_3826,SC_711,E2,Regular,10,Booked,,
ST_7693,BK_1388,SC_709,E15,Regular,10,Booked,,
ST_7694,BK_2371,SC_34,C6,Regular,10,Booked,,
ST_7695,BK_103,SC_441,B13,VIP,50,Available,,
ST_7696,BK_182,SC_122,D17,Regular,10,Booked,,
ST_7697,BK_5935,SC_962,E3,Premium,25,Booked,,
ST_7698,BK_9411,SC_141,A18,VIP,50,Booked,,
ST_7699,BK_2796,SC_686,A6,Regular,10,Booked,,
ST_7700,BK_5016,SC_83,A1,Premium,25,Booked,,
ST_7701,BK_2138,SC_283,A12,Regular,10,Booked,,
ST_7702,BK_2026,SC_367,E15,Regular,10,Booked,,
ST_7703,BK_8960,SC_935,C19,VIP,50,Booked,,
ST_7704,BK_999,SC_244,C15,Premium,25,Booked,,
ST_7705,BK_3128,SC_976,D9,Regular,10,Available,,
ST_7706,BK_7292,SC_477,D18,VIP,50,Booked,,
ST_7707,BK_7177,SC_790,C10,Regular,10,Booked,,
ST_7708,BK_6300,SC_215,C6,Regular,10,Booked,,
ST_7709,BK_7091,SC_688,D13,Regular,10,Booked,,
ST_7710,BK_5124,SC_302,E16,Regular,10,Available,,
ST_7711,BK_6906,SC_999,E10,Regular,10,Booked,,
ST_7712,BK_8051,SC_33,E17,Regular,10,Reserved,,
ST_7713,BK_8594,SC_316,D2,Regular,10,Reserved,,
ST_7714,BK_543,SC_832,D9,Premium,25,Booked,,
ST_7715,BK_6467,SC_350,A10,Premium,25,Booked,,
ST_7716,BK_5255,SC_669,A15,Regular,10,Booked,,
ST_7717,BK_5795,SC_64,B4,Regular,10,Booked,,
ST_7718,BK_3997,SC_12,D11,VIP,50,Booked,,
ST_7719,BK_4986,SC_230,C18,Premium,25,Booked,,
ST_7720,BK_7493,SC_69,D10,Regular,10,Reserved,,
ST_7721,BK_7751,SC_492,D6,Regular,10,Booked,,
ST_7722,BK_5971,SC_885,E17,Regular,10,Available,,
ST_7723,BK_3982,SC_978,B1,VIP,50,Booked,,
ST_7724,BK_2815,SC_670,E14,Premium,25,Available,,
ST_7725,BK_9430,SC_391,B16,VIP,50,Booked,,
ST_7726,BK_6327,SC_585,D12,Regular,10,Booked,,
ST_7727,BK_5240,SC_865,D14,Regular,10,Booked,,
ST_7728,BK_8810,SC_594,D18,Regular,10,Reserved,,
ST_7729,BK_8115,SC_919,E14,Premium,25,Reserved,,
ST_7730,BK_4123,SC_759,E7,Regular,10,Available,,
ST_7731,BK_7922,SC_543,A16,Premium,25,Booked,,
ST_7732,BK_2079,SC_226,E10,Regular,10,Booked,,
ST_7733,BK_6155,SC_480,B1,Premium,25,Available,,
ST_7734,BK_9577,SC_400,B4,Regular,10,Booked,,
ST_7735,BK_3533,SC_155,A4,Regular,10,Booked,,
ST_7736,BK_9339,SC_763,A10,Regular,10,Available,,
ST_7737,BK_6207,SC_968,D3,Regular,10,Booked,,
ST_7738,BK_4017,SC_28,A7,Regular,10,Booked,,
ST_7739,BK_1291,SC_334,C13,Regular,10,Reserved,,
ST_7740,BK_3881,SC_287,D12,Regular,10,Available,,
ST_7741,BK_9917,SC_192,C12,Regular,10,Booked,,
ST_7742,BK_8019,SC_323,A16,Regular,10,Available,,
ST_7743,BK_2035,SC_814,B17,Regular,10,Booked,,
ST_7744,BK_7394,SC_808,B19,Premium,25,Booked,,
ST_7745,BK_3929,SC_644,E10,Regular,10,Booked,,
ST_7746,BK_3803,SC_311,D15,Regular,10,Available,,
ST_7747,BK_4741,SC_756,A12,VIP,50,Booked,,
ST_7748,BK_557,SC_631,B20,Regular,10,Reserved,,
ST_7749,BK_3407,SC_600,D15,Premium,25,Booked,,
ST_7750,BK_3499,SC_216,A11,Regular,10,Booked,,
ST_7751,BK_8388,SC_285,E13,Regular,10,Booked,,
ST_7752,BK_220,SC_735,E5,Regular,10,Booked,,
ST_7753,BK_9099,SC_611,E17,Regular,10,Booked,,
ST_7754,BK_9539,SC_557,A14,Premium,25,Booked,,
ST_7755,BK_3560,SC_769,D20,VIP,50,Booked,,
ST_7756,BK_4741,SC_710,B7,Regular,10,Available,,
ST_7757,BK_200,SC_833,D5,Regular,10,Reserved,,
ST_7758,BK_9868,SC_555,B1,VIP,50,Booked,,
ST_7759,BK_8471,SC_826,C20,Premium,25,Booked,,
ST_7760,BK_2107,SC_732,D7,Premium,25,Booked,,
ST_7761,BK_1824,SC_336,B14,Regular,10,Booked,,
ST_7762,BK_7036,SC_951,D11,Regular,10,Booked,,
ST_7763,BK_3614,SC_821,E2,Premium,25,Available,,
ST_7764,BK_3554,SC_424,A16,Regular,10,Available,,
ST_7765,BK_3254,SC_687,C19,Regular,10,Booked,,
ST_7766,BK_7189,SC_925,C13,Premium,25,Booked,,
ST_7767,BK_8535,SC_567,E7,Regular,10,Available,,
ST_7768,BK_4019,SC_48,C10,Regular,10,Booked,,
ST_7769,BK_9325,SC_950,A17,Premium,25,Booked,,
ST_7770,BK_5502,SC_474,A19,Regular,10,Booked,,
ST_7771,BK_3195,SC_996,D10,Regular,10,Booked,,
ST_7772,BK_739,SC_222,D11,Regular,10,Reserved,,
ST_7773,BK_330,SC_886,C7,Regular,10,Available,,
ST_7774,BK_3579,SC_715,E7,Regular,10,Booked,,
ST_7775,BK_1901,SC_480,E8,Regular,10,Booked,,
ST_7776,BK_6765,SC_829,E14,Regular,10,Available,,
ST_7777,BK_4015,SC_213,C5,VIP,50,Available,,
ST_7778,BK_3390,SC_255,D11,Premium,25,Booked,,
ST_7779,BK_3273,SC_792,D19,Premium,25,Available,,
ST_7780,BK_7946,SC_897,D8,Regular,10,Available,,
ST_7781,BK_3376,SC_480,D12,Premium,25,Booked,,
ST_7782,BK_5748,SC_462,E1,Premium,25,Booked,,
ST_7783,BK_3233,SC_313,E18,Regular,10,Booked,,
ST_7784,BK_992,SC_651,C7,Premium,25,Booked,,
ST_7785,BK_6928,SC_772,E7,Regular,10,Reserved,,
ST_7786,BK_1764,SC_738,E19,VIP,50,Booked,,
ST_7787,BK_6967,SC_232,D17,Regular,10,Booked,,
ST_7788,BK_1251,SC_634,A15,Regular,10,Booked,,
ST_7789,BK_2965,SC_534,A15,Premium,25,Booked,,
ST_7790,BK_9215,SC_757,E11,Premium,25,Booked,,
ST_7791,BK_4995,SC_641,B4,Premium,25,Booked,,
ST_7792,BK_6742,SC_502,B6,Regular,10,Reserved,,
ST_7793,BK_458,SC_954,A15,Regular,10,Booked,,
ST_7794,BK_1153,SC_114,B7,Regular,10,Booked,,
ST_7795,BK_8762,SC_613,C17,Regular,10,Booked,,
ST_7796,BK_4509,SC_628,B18,VIP,50,Booked,,
ST_7797,BK_837,SC_57,E2,Regular,10,Booked,,
ST_7798,BK_4562,SC_832,A14,Premium,25,Reserved,,
ST_7799,BK_876,SC_880,C2,Regular,10,Booked,,
ST_7800,BK_5476,SC_184,C19,Premium,25,Booked,,
ST_7801,BK_796,SC_576,A7,Regular,10,Booked,,
ST_7802,BK_5100,SC_926,D6,Regular,10,Booked,,
ST_7803,BK_3841,SC_208,C7,Regular,10,Available,,
ST_7804,BK_1176,SC_937,B20,Regular,10,Available,,
ST_7805,BK_7570,SC_991,B9,Regular,10,Booked,,
ST_7806,BK_9602,SC_692,C5,Regular,10,Booked,,
ST_7807,BK_6093,SC_757,E10,Regular,10,Available,,
ST_7808,BK_3609,SC_899,C8,Premium,25,Reserved,,
ST_7809,BK_740,SC_213,E15,Regular,10,Booked,,
ST_7810,BK_4303,SC_272,D11,Premium,25,Booked,,
ST_7811,BK_2743,SC_332,C14,Regular,10,Available,,
ST_7812,BK_2499,SC_718,A5,Regular,10,Booked,,
ST_7813,BK_4029,SC_469,E15,Premium,25,Booked,,
ST_7814,BK_9378,SC_491,B11,Premium,25,Booked,,
ST_7815,BK_4201,SC_806,A19,Regular,10,Booked,,
ST_7816,BK_3525,SC_98,A14,Regular,10,Booked,,
ST_7817,BK_8559,SC_899,E10,Premium,25,Booked,,
ST_7818,BK_4557,SC_972,A20,Regular,10,Booked,,
ST_7819,BK_991,SC_390,B14,VIP,50,Available,,
ST_7820,BK_5718,SC_901,C12,Regular,10,Booked,,
ST_7821,BK_5982,SC_550,A18,Regular,10,Reserved,,
ST_7822,BK_4654,SC_792,A4,Premium,25,Available,,
ST_7823,BK_285,SC_840,E19,Regular,10,Booked,,
ST_7824,BK_7772,SC_257,B4,VIP,50,Booked,,
ST_7825,BK_1432,SC_491,D20,VIP,50,Booked,,
ST_7826,BK_3340,SC_115,D5,Premium,25,Booked,,
ST_7827,BK_5084,SC_243,B4,Regular,10,Available,,
ST_7828,BK_7123,SC_643,D3,Premium,25,Reserved,,
ST_7829,BK_5878,SC_143,E14,Premium,25,Booked,,
ST_7830,BK_6260,SC_517,C8,Regular,10,Reserved,,
ST_7831,BK_2977,SC_488,C6,Regular,10,Booked,,
ST_7832,BK_2364,SC_522,D6,Regular,10,Booked,,
ST_7833,BK_5327,SC_159,B1,Regular,10,Reserved,,
ST_7834,BK_8503,SC_787,B1,Premium,25,Available,,
ST_7835,BK_6865,SC_932,E16,Regular,10,Booked,,
ST_7836,BK_6827,SC_443,A2,Premium,25,Reserved,,
ST_7837,BK_4543,SC_369,D7,Premium,25,Booked,,
ST_7838,BK_5553,SC_421,D6,VIP,50,Booked,,
ST_7839,BK_1503,SC_829,E11,Regular,10,Booked,,
ST_7840,BK_2857,SC_373,E14,Regular,10,Available,,
ST_7841,BK_7974,SC_838,C5,Regular,10,Booked,,
ST_7842,BK_5184,SC_787,A13,Regular,10,Available,,
ST_7843,BK_858,SC_714,D8,Regular,10,Booked,,
ST_7844,BK_415,SC_934,E20,Regular,10,Booked,,
ST_7845,BK_3558,SC_372,D2,Regular,10,Booked,,
ST_7846,BK_3995,SC_879,E8,VIP,50,Booked,,
ST_7847,BK_9437,SC_614,D2,Premium,25,Reserved,,
ST_7848,BK_2814,SC_640,A11,VIP,50,Booked,,
ST_7849,BK_3791,SC_205,E16,Premium,25,Available,,
ST_7850,BK_6066,SC_850,A16,Regular,10,Booked,,
ST_7851,BK_3404,SC_399,A16,Regular,10,Booked,,
ST_7852,BK_9752,SC_866,B2,Premium,25,Reserved,,
ST_7853,BK_5774,SC_302,E2,Premium,25,Reserved,,
ST_7854,BK_9128,SC_589,E11,Premium,25,Booked,,
ST_7855,BK_192,SC_959,D13,Regular,10,Booked,,
ST_7856,BK_2292,SC_502,D11,Premium,25,Booked,,
ST_7857,BK_9484,SC_542,B9,Regular,10,Available,,
ST_7858,BK_643,SC_179,E8,Regular,10,Booked,,
ST_7859,BK_5805,SC_717,E2,Premium,25,Booked,,
ST_7860,BK_4407,SC_921,D7,Regular,10,Reserved,,
ST_7861,BK_1772,SC_451,A1,Regular,10,Booked,,
ST_7862,BK_2160,SC_409,E2,Regular,10,Booked,,
ST_7863,BK_1223,SC_251,B8,Premium,25,Booked,,
ST_7864,BK_2866,SC_734,E10,Premium,25,Available,,
ST_7865,BK_7657,SC_530,C10,Premium,25,Booked,,
ST_7866,BK_7083,SC_617,C7,Regular,10,Booked,,
ST_7867,BK_8044,SC_654,E20,Regular,10,Available,,
ST_7868,BK_3201,SC_390,E2,Regular,10,Reserved,,
ST_7869,BK_568,SC_369,C3,Regular,10,Available,,
ST_7870,BK_1961,SC_728,C19,Regular,10,Reserved,,
ST_7871,BK_7855,SC_532,C1,Regular,10,Booked,,
ST_7872,BK_8891,SC_45,D6,Regular,10,Booked,,
ST_7873,BK_1281,SC_299,B6,Regular,10,Available,,
ST_7874,BK_5333,SC_888,A11,Premium,25,Available,,
ST_7875,BK_2905,SC_95,B7,Regular,10,Booked,,
ST_7876,BK_6621,SC_667,C12,Premium,25,Reserved,,
ST_7877,BK_2092,SC_457,D10,Premium,25,Available,,
ST_7878,BK_6832,SC_842,A9,Premium,25,Reserved,,
ST_7879,BK_1613,SC_30,A14,VIP,50,Booked,,
ST_7880,BK_172,SC_857,A10,Regular,10,Booked,,
ST_7881,BK_9244,SC_577,A4,Premium,25,Booked,,
ST_7882,BK_2274,SC_4,D15,Regular,10,Available,,
ST_7883,BK_1600,SC_180,D1,Regular,10,Booked,,
ST_7884,BK_2091,SC_45,B20,Premium,25,Booked,,
ST_7885,BK_2579,SC_116,B9,Premium,25,Available,,
ST_7886,BK_6167,SC_707,E4,Premium,25,Available,,
ST_7887,BK_3671,SC_128,C7,Regular,10,Booked,,
ST_7888,BK_3913,SC_28,B2,VIP,50,Available,,
ST_7889,BK_7874,SC_535,B5,Premium,25,Booked,,
ST_7890,BK_4385,SC_151,E8,Premium,25,Available,,
ST_7891,BK_7225,SC_394,D17,VIP,50,Booked,,
ST_7892,BK_8361,SC_987,B16,Regular,10,Booked,,
ST_7893,BK_3074,SC_268,C18,Regular,10,Reserved,,
ST_7894,BK_5761,SC_744,E15,Regular,10,Booked,,
ST_7895,BK_2928,SC_727,D4,Premium,25,Available,,
ST_7896,BK_153,SC_159,B20,Premium,25,Booked,,
ST_7897,BK_3756,SC_12,A10,Regular,10,Booked,,
ST_7898,BK_4608,SC_310,C11,Regular,10,Available,,
ST_7899,BK_9025,SC_119,B14,Regular,10,Booked,,
ST_7900,BK_8940,SC_340,C9,Regular,10,Booked,,
ST_7901,BK_3676,SC_969,C5,Premium,25,Available,,
ST_7902,BK_1276,SC_540,D7,Regular,10,Booked,,
ST_7903,BK_9564,SC_233,A20,Regular,10,Booked,,
ST_7904,BK_6739,SC_840,B15,Regular,10,Booked,,
ST_7905,BK_514,SC_798,C10,Premium,25,Booked,,
ST_7906,BK_909,SC_726,A16,Regular,10,Booked,,
ST_7907,BK_6002,SC_566,A4,Regular,10,Booked,,
ST_7908,BK_5912,SC_735,B5,Premium,25,Booked,,
ST_7909,BK_2887,SC_93,C20,Regular,10,Available,,
ST_7910,BK_5114,SC_521,B14,Regular,10,Reserved,,
ST_7911,BK_3413,SC_796,C12,Regular,10,Booked,,
ST_7912,BK_9469,SC_841,B5,Premium,25,Booked,,
ST_7913,BK_6122,SC_109,E7,Premium,25,Reserved,,
ST_7914,BK_8804,SC_453,E18,Regular,10,Booked,,
ST_7915,BK_6929,SC_580,D13,Regular,10,Booked,,
ST_7916,BK_6426,SC_47,C14,Regular,10,Booked,,
ST_7917,BK_6509,SC_653,C2,Regular,10,Booked,,
ST_7918,BK_3848,SC_331,D20,VIP,50,Booked,,
ST_7919,BK_9904,SC_652,B3,Premium,25,Available,,
ST_7920,BK_4066,SC_330,B20,Regular,10,Booked,,
ST_7921,BK_5687,SC_560,B19,Regular,10,Reserved,,
ST_7922,BK_3337,SC_699,B12,VIP,50,Booked,,
ST_7923,BK_3786,SC_909,B20,Premium,25,Booked,,
ST_7924,BK_3265,SC_986,D4,Regular,10,Reserved,,
ST_7925,BK_4166,SC_285,C2,Regular,10,Reserved,,
ST_7926,BK_3985,SC_180,D7,Regular,10,Available,,
ST_7927,BK_169,SC_532,A18,Regular,10,Available,,
ST_7928,BK_9714,SC_963,B8,Regular,10,Booked,,
ST_7929,BK_4467,SC_844,A11,Regular,10,Booked,,
ST_7930,BK_7879,SC_861,B13,Regular,10,Available,,
ST_7931,BK_7551,SC_533,A16,Regular,10,Available,,
ST_7932,BK_6825,SC_339,C14,Premium,25,Booked,,
ST_7933,BK_2015,SC_136,C11,Regular,10,Booked,,
ST_7934,BK_6585,SC_310,C18,Premium,25,Booked,,
ST_7935,BK_1173,SC_291,E4,Premium,25,Available,,
ST_7936,BK_9663,SC_390,E19,Premium,25,Booked,,
ST_7937,BK_7112,SC_886,C14,Regular,10,Booked,,
ST_7938,BK_6095,SC_160,D2,Regular,10,Available,,
ST_7939,BK_1461,SC_432,A9,Regular,10,Booked,,
ST_7940,BK_1667,SC_949,C12,Premium,25,Booked,,
ST_7941,BK_6002,SC_60,A5,Premium,25,Booked,,
ST_7942,BK_4909,SC_807,D7,Premium,25,Available,,
ST_7943,BK_8522,SC_596,E16,Premium,25,Available,,
ST_7944,BK_6492,SC_162,E18,Regular,10,Available,,
ST_7945,BK_4212,SC_994,E9,Regular,10,Reserved,,
ST_7946,BK_6023,SC_741,A17,Premium,25,Booked,,
ST_7947,BK_6408,SC_585,C11,Regular,10,Booked,,
ST_7948,BK_5934,SC_78,E7,Regular,10,Booked,,
ST_7949,BK_9354,SC_172,A1,Premium,25,Available,,
ST_7950,BK_3228,SC_11,A18,Regular,10,Available,,
ST_7951,BK_3071,SC_869,D16,Regular,10,Available,,
ST_7952,BK_3405,SC_955,B4,Premium,25,Available,,
ST_7953,BK_2673,SC_610,B18,Premium,25,Reserved,,
ST_7954,BK_2029,SC_794,A20,Regular,10,Booked,,
ST_7955,BK_325,SC_375,D19,Regular,10,Booked,,
ST_7956,BK_9965,SC_356,C20,Regular,10,Booked,,
ST_7957,BK_3867,SC_511,A8,Regular,10,Booked,,
ST_7958,BK_6626,SC_128,B15,Regular,10,Available,,
ST_7959,BK_6033,SC_511,B15,Premium,25,Reserved,,
ST_7960,BK_2377,SC_278,B20,Premium,25,Booked,,
ST_7961,BK_6946,SC_440,E14,Premium,25,Booked,,
ST_7962,BK_6186,SC_968,B2,Regular,10,Booked,,
ST_7963,BK_7637,SC_733,B15,Regular,10,Reserved,,
ST_7964,BK_9513,SC_108,B12,Regular,10,Booked,,
ST_7965,BK_6487,SC_202,E19,Regular,10,Booked,,
ST_7966,BK_3498,SC_388,E6,Premium,25,Booked,,
ST_7967,BK_6481,SC_322,B1,Regular,10,Booked,,
ST_7968,BK_4726,SC_983,E2,Regular,10,Available,,
ST_7969,BK_6074,SC_760,A7,Regular,10,Booked,,
ST_7970,BK_166,SC_61,B17,Regular,10,Reserved,,
ST_7971,BK_9369,SC_441,B17,Regular,10,Booked,,
ST_7972,BK_6544,SC_38,C3,Premium,25,Available,,
ST_7973,BK_950,SC_85,C4,Regular,10,Booked,,
ST_7974,BK_1220,SC_922,B19,VIP,50,Booked,,
ST_7975,BK_7829,SC_361,C16,Premium,25,Booked,,
ST_7976,BK_3098,SC_268,E18,Regular,10,Reserved,,
ST_7977,BK_3634,SC_82,C2,Regular,10,Booked,,
ST_7978,BK_8695,SC_106,A9,Premium,25,Booked,,
ST_7979,BK_8315,SC_104,B16,Regular,10,Booked,,
ST_7980,BK_2000,SC_997,B12,Premium,25,Booked,,
ST_7981,BK_283,SC_280,A4,Regular,10,Booked,,
ST_7982,BK_4880,SC_687,C4,Premium,25,Booked,,
ST_7983,BK_4362,SC_126,E15,Premium,25,Booked,,
ST_7984,BK_9184,SC_268,B13,Regular,10,Available,,
ST_7985,BK_8952,SC_43,E19,Regular,10,Booked,,
ST_7986,BK_3429,SC_823,E13,Regular,10,Booked,,
ST_7987,BK_812,SC_335,E6,Regular,10,Booked,,
ST_7988,BK_3018,SC_492,B15,Regular,10,Booked,,
ST_7989,BK_510,SC_86,A19,Premium,25,Booked,,
ST_7990,BK_5968,SC_923,D17,Regular,10,Booked,,
ST_7991,BK_6755,SC_176,D3,Regular,10,Booked,,
ST_7992,BK_7111,SC_858,E7,Regular,10,Reserved,,
ST_7993,BK_8752,SC_283,C12,Regular,10,Booked,,
ST_7994,BK_3970,SC_544,C14,Premium,25,Booked,,
ST_7995,BK_8480,SC_448,A15,VIP,50,Booked,,
ST_7996,BK_1874,SC_164,D18,Regular,10,Booked,,
ST_7997,BK_9007,SC_743,B1,Regular,10,Available,,
ST_7998,BK_1941,SC_393,C2,Regular,10,Booked,,
ST_7999,BK_4403,SC_92,A20,Premium,25,Booked,,
ST_8000,BK_9547,SC_705,A18,Regular,10,Booked,,
ST_8001,BK_1668,SC_913,B18,Premium,25,Booked,,
ST_8002,BK_7132,SC_328,E14,Regular,10,Booked,,
ST_8003,BK_6488,SC_910,E3,Premium,25,Booked,,
ST_8004,BK_5030,SC_639,E1,Regular,10,Reserved,,
ST_8005,BK_7917,SC_427,E10,Regular,10,Booked,,
ST_8006,BK_1032,SC_813,B13,Regular,10,Booked,,
ST_8007,BK_5215,SC_89,C18,Premium,25,Booked,,
ST_8008,BK_2834,SC_24,C15,Regular,10,Booked,,
ST_8009,BK_1098,SC_646,B11,Regular,10,Booked,,
ST_8010,BK_4446,SC_653,C16,Premium,25,Available,,
ST_8011,BK_4768,SC_166,D15,Premium,25,Available,,
ST_8012,BK_3320,SC_77,E10,Premium,25,Booked,,
ST_8013,BK_1239,SC_98,D2,Regular,10,Booked,,
ST_8014,BK_9955,SC_791,C19,Regular,10,Booked,,
ST_8015,BK_4778,SC_33,A17,VIP,50,Available,,
ST_8016,BK_3618,SC_20,D4,Regular,10,Booked,,
ST_8017,BK_4162,SC_751,B2,Regular,10,Booked,,
ST_8018,BK_1812,SC_21,C8,Regular,10,Booked,,
ST_8019,BK_9166,SC_177,B20,Premium,25,Booked,,
ST_8020,BK_3462,SC_885,C13,Premium,25,Booked,,
ST_8021,BK_2506,SC_922,E11,Regular,10,Booked,,
ST_8022,BK_4983,SC_221,D16,Premium,25,Booked,,
ST_8023,BK_6719,SC_439,C10,Premium,25,Booked,,
ST_8024,BK_4199,SC_513,B6,Regular,10,Booked,,
ST_8025,BK_8323,SC_53,B1,Regular,10,Booked,,
ST_8026,BK_7706,SC_796,C12,Regular,10,Available,,
ST_8027,BK_763,SC_448,E20,Regular,10,Booked,,
ST_8028,BK_739,SC_835,D10,Premium,25,Reserved,,
ST_8029,BK_5505,SC_372,D12,Premium,25,Booked,,
ST_8030,BK_7151,SC_182,E13,Premium,25,Available,,
ST_8031,BK_8771,SC_933,B10,Regular,10,Available,,
ST_8032,BK_9973,SC_76,D1,Regular,10,Booked,,
ST_8033,BK_2341,SC_192,D15,Regular,10,Booked,,
ST_8034,BK_3026,SC_891,A4,Regular,10,Booked,,
ST_8035,BK_7569,SC_476,D12,Regular,10,Booked,,
ST_8036,BK_3655,SC_10,D18,Regular,10,Booked,,
ST_8037,BK_8320,SC_590,B10,Regular,10,Booked,,
ST_8038,BK_418,SC_203,B1,Regular,10,Booked,,
ST_8039,BK_4088,SC_676,C8,Regular,10,Booked,,
ST_8040,BK_1550,SC_835,B12,Regular,10,Booked,,
ST_8041,BK_5911,SC_188,C12,Regular,10,Booked,,
ST_8042,BK_4632,SC_912,B14,Regular,10,Booked,,
ST_8043,BK_4138,SC_155,E14,Premium,25,Booked,,
ST_8044,BK_4141,SC_904,D19,VIP,50,Booked,,
ST_8045,BK_7081,SC_353,B15,Regular,10,Booked,,
ST_8046,BK_8020,SC_330,A11,Premium,25,Reserved,,
ST_8047,BK_2775,SC_378,B14,Regular,10,Booked,,
ST_8048,BK_386,SC_64,B18,Regular,10,Booked,,
ST_8049,BK_4815,SC_616,E11,Regular,10,Booked,,
ST_8050,BK_7940,SC_993,E9,Premium,25,Available,,
ST_8051,BK_9826,SC_5,C14,Regular,10,Booked,,
ST_8052,BK_5460,SC_378,B18,Regular,10,Booked,,
ST_8053,BK_6564,SC_822,C19,Regular,10,Booked,,
ST_8054,BK_4447,SC_242,C20,Regular,10,Available,,
ST_8055,BK_1915,SC_454,E1,Regular,10,Booked,,
ST_8056,BK_1395,SC_586,E19,Regular,10,Booked,,
ST_8057,BK_7411,SC_873,E10,Regular,10,Reserved,,
ST_8058,BK_395,SC_401,D11,Premium,25,Available,,
ST_8059,BK_1849,SC_78,B15,Regular,10,Booked,,
ST_8060,BK_5999,SC_151,B19,Regular,10,Booked,,
ST_8061,BK_1460,SC_440,D8,Regular,10,Booked,,
ST_8062,BK_336,SC_903,D20,VIP,50,Booked,,
ST_8063,BK_7901,SC_452,B15,Premium,25,Booked,,
ST_8064,BK_7543,SC_237,A1,Premium,25,Booked,,
ST_8065,BK_3633,SC_564,A4,Premium,25,Booked,,
ST_8066,BK_6064,SC_515,A8,Regular,10,Booked,,
ST_8067,BK_1347,SC_865,A6,Premium,25,Booked,,
ST_8068,BK_7714,SC_182,B20,Regular,10,Booked,,
ST_8069,BK_1857,SC_265,D14,Premium,25,Booked,,
ST_8070,BK_8621,SC_327,E13,Regular,10,Available,,
ST_8071,BK_7239,SC_922,C13,Premium,25,Booked,,
ST_8072,BK_2534,SC_657,D3,Premium,25,Booked,,
ST_8073,BK_53,SC_644,D4,VIP,50,Booked,,
ST_8074,BK_6386,SC_546,C18,Premium,25,Reserved,,
ST_8075,BK_9062,SC_369,D1,Premium,25,Reserved,,
ST_8076,BK_3769,SC_437,D8,Premium,25,Available,,
ST_8077,BK_3980,SC_944,A6,Premium,25,Booked,,
ST_8078,BK_7177,SC_646,C2,Premium,25,Reserved,,
ST_8079,BK_1651,SC_678,C2,Premium,25,Booked,,
ST_8080,BK_8668,SC_785,B14,Regular,10,Booked,,
ST_8081,BK_2348,SC_309,A12,Regular,10,Booked,,
ST_8082,BK_9589,SC_826,D4,Regular,10,Booked,,
ST_8083,BK_1516,SC_723,E17,Regular,10,Booked,,
ST_8084,BK_1091,SC_713,D19,Regular,10,Booked,,
ST_8085,BK_5473,SC_25,A10,VIP,50,Available,,
ST_8086,BK_5390,SC_202,E2,Premium,25,Available,,
ST_8087,BK_246,SC_335,B12,Regular,10,Booked,,
ST_8088,BK_4329,SC_656,D2,Regular,10,Booked,,
ST_8089,BK_5698,SC_699,E16,Regular,10,Reserved,,
ST_8090,BK_76,SC_473,B12,VIP,50,Booked,,
ST_8091,BK_9570,SC_793,E8,Regular,10,Booked,,
ST_8092,BK_5121,SC_23,E17,Regular,10,Reserved,,
ST_8093,BK_8297,SC_281,B19,VIP,50,Booked,,
ST_8094,BK_7675,SC_193,E3,Premium,25,Available,,
ST_8095,BK_8508,SC_646,C4,Premium,25,Available,,
ST_8096,BK_4504,SC_286,C10,Regular,10,Booked,,
ST_8097,BK_340,SC_197,D7,Regular,10,Booked,,
ST_8098,BK_3806,SC_730,A16,Regular,10,Available,,
ST_8099,BK_7163,SC_407,E16,Regular,10,Booked,,
ST_8100,BK_6133,SC_418,D9,Regular,10,Reserved,,
ST_8101,BK_7152,SC_864,D3,Regular,10,Available,,
ST_8102,BK_6292,SC_764,E7,VIP,50,Booked,,
ST_8103,BK_2695,SC_739,E11,VIP,50,Booked,,
ST_8104,BK_9585,SC_949,C1,Regular,10,Booked,,
ST_8105,BK_3453,SC_885,D18,Regular,10,Booked,,
ST_8106,BK_5723,SC_568,E13,Regular,10,Booked,,
ST_8107,BK_3807,SC_466,A9,VIP,50,Booked,,
ST_8108,BK_3348,SC_771,C20,Premium,25,Available,,
ST_8109,BK_7880,SC_628,E3,Regular,10,Booked,,
ST_8110,BK_9810,SC_146,B2,Regular,10,Booked,,
ST_8111,BK_7418,SC_926,C7,Premium,25,Reserved,,
ST_8112,BK_8913,SC_163,A3,VIP,50,Booked,,
ST_8113,BK_4427,SC_979,D9,Premium,25,Booked,,
ST_8114,BK_7984,SC_647,C16,Premium,25,Reserved,,
ST_8115,BK_7591,SC_245,C11,Premium,25,Booked,,
ST_8116,BK_3594,SC_653,A20,Premium,25,Booked,,
ST_8117,BK_8200,SC_119,D1,Regular,10,Booked,,
ST_8118,BK_8452,SC_441,D4,Regular,10,Booked,,
ST_8119,BK_1114,SC_520,B15,Regular,10,Booked,,
ST_8120,BK_7355,SC_96,B2,VIP,50,Booked,,
ST_8121,BK_9109,SC_53,A16,VIP,50,Booked,,
ST_8122,BK_2456,SC_82,D15,Regular,10,Booked,,
ST_8123,BK_6994,SC_886,B7,VIP,50,Booked,,
ST_8124,BK_9986,SC_76,C10,Regular,10,Available,,
ST_8125,BK_4685,SC_341,C15,Premium,25,Booked,,
ST_8126,BK_9830,SC_567,D2,VIP,50,Booked,,
ST_8127,BK_1435,SC_340,C18,Regular,10,Booked,,
