theater_id,name,location,city,state,,,
TH_8588,INOX,Lucknow 89,Lucknow,Uttar Pradesh,,,
TH_8589,Miraj Cinemas,Bhavnagar 46,Bhavnagar,Gujarat,,,
TH_8590,INOX,Jodhpur 56,Jodhpur,Rajasthan,,,
TH_8591,Miraj Cinemas,Purnia 445,Purnia,Bihar,,,
TH_8592,Cinepolis,Mumbai 356,Mumbai,Maharashtra,,,
TH_8593,Carnival Cinemas,Belgaum 132,Belgaum,Karnataka,,,
TH_8594,PVR Cinemas,Udaipur 396,Udaipur,Rajasthan,,,
TH_8595,Carnival Cinemas,Pune 76,Pune,Maharashtra,,,
TH_8596,Carnival Cinemas,Amritsar 146,Amritsar,Punjab,,,
TH_8597,INOX,Ludhiana 256,Ludhiana,Punjab,,,
TH_8598,Wave Cinemas,Patna 268,Patna,Bihar,,,
TH_8599,Wave Cinemas,Patna 253,Patna,Bihar,,,
TH_8600,INOX,Pune 19,Pune,Maharashtra,,,
TH_8601,Wave Cinemas,Bangalore 121,Bangalore,Karnataka,,,
TH_8602,Miraj Cinemas,Jalandhar 79,Jalandhar,Punjab,,,
TH_8603,INOX,Gaya 189,Gaya,Bihar,,,
TH_8604,Carnival Cinemas,Mysore 378,Mysore,Karnataka,,,
TH_8605,Miraj Cinemas,Thane 193,Thane,Maharashtra,,,
TH_8606,Carnival Cinemas,Udaipur 213,Udaipur,Rajasthan,,,
TH_8607,Wave Cinemas,Chennai 67,Chennai,Tamil Nadu,,,
TH_8608,Wave Cinemas,Patna 382,Patna,Bihar,,,
TH_8609,Miraj Cinemas,Amritsar 114,Amritsar,Punjab,,,
TH_8610,PVR Cinemas,Howrah 46,Howrah,West Bengal,,,
TH_8611,INOX,Durgapur 194,Durgapur,West Bengal,,,
TH_8612,Wave Cinemas,Agra 472,Agra,Uttar Pradesh,,,
TH_8613,Carnival Cinemas,Howrah 295,Howrah,West Bengal,,,
TH_8614,Cinepolis,Bathinda 256,Bathinda,Punjab,,,
TH_8615,Cinepolis,Gwalior 244,Gwalior,Madhya Pradesh,,,
TH_8616,Miraj Cinemas,Amritsar 485,Amritsar,Punjab,,,
TH_8617,Miraj Cinemas,Bathinda 366,Bathinda,Punjab,,,
TH_8618,Wave Cinemas,Tiruchirappalli 485,Tiruchirappalli,Tamil Nadu,,,
TH_8619,Miraj Cinemas,Bhavnagar 251,Bhavnagar,Gujarat,,,
TH_8620,Carnival Cinemas,Nagpur 150,Nagpur,Maharashtra,,,
TH_8621,Miraj Cinemas,Bhagalpur 375,Bhagalpur,Bihar,,,
TH_8622,Miraj Cinemas,Jaipur 198,Jaipur,Rajasthan,,,
TH_8623,INOX,Jalandhar 302,Jalandhar,Punjab,,,
TH_8624,Miraj Cinemas,Ujjain 219,Ujjain,Madhya Pradesh,,,
TH_8625,Cinepolis,Bhavnagar 367,Bhavnagar,Gujarat,,,
TH_8626,INOX,Salem 269,Salem,Tamil Nadu,,,
TH_8627,Carnival Cinemas,Salem 45,Salem,Tamil Nadu,,,
TH_8628,PVR Cinemas,Agra 327,Agra,Uttar Pradesh,,,
TH_8629,PVR Cinemas,Mysore 51,Mysore,Karnataka,,,
TH_8630,Miraj Cinemas,Jodhpur 313,Jodhpur,Rajasthan,,,
TH_8631,Miraj Cinemas,Jalandhar 8,Jalandhar,Punjab,,,
TH_8632,Cinepolis,Kanpur 382,Kanpur,Uttar Pradesh,,,
TH_8633,Cinepolis,Gwalior 175,Gwalior,Madhya Pradesh,,,
TH_8634,Carnival Cinemas,Mangalore 57,Mangalore,Karnataka,,,
TH_8635,PVR Cinemas,Mysore 379,Mysore,Karnataka,,,
TH_8636,Cinepolis,Amritsar 491,Amritsar,Punjab,,,
TH_8637,INOX,Kolkata 415,Kolkata,West Bengal,,,
TH_8638,Miraj Cinemas,Howrah 90,Howrah,West Bengal,,,
TH_8639,Wave Cinemas,Varanasi 277,Varanasi,Uttar Pradesh,,,
TH_8640,Miraj Cinemas,Mysore 216,Mysore,Karnataka,,,
TH_8641,Carnival Cinemas,Kolkata 343,Kolkata,West Bengal,,,
TH_8642,Wave Cinemas,Bhavnagar 95,Bhavnagar,Gujarat,,,
TH_8643,Carnival Cinemas,Nagpur 183,Nagpur,Maharashtra,,,
TH_8644,PVR Cinemas,Vadodara 321,Vadodara,Gujarat,,,
TH_8645,Miraj Cinemas,Bhavnagar 491,Bhavnagar,Gujarat,,,
TH_8646,Miraj Cinemas,Ahmedabad 125,Ahmedabad,Gujarat,,,
TH_8647,Carnival Cinemas,Amritsar 36,Amritsar,Punjab,,,
TH_8648,Wave Cinemas,Kolkata 356,Kolkata,West Bengal,,,
TH_8649,Carnival Cinemas,Jodhpur 203,Jodhpur,Rajasthan,,,
TH_8650,INOX,Madurai 264,Madurai,Tamil Nadu,,,
TH_8651,Miraj Cinemas,Ujjain 418,Ujjain,Madhya Pradesh,,,
TH_8652,Carnival Cinemas,Thane 221,Thane,Maharashtra,,,
TH_8653,Carnival Cinemas,Rajkot 46,Rajkot,Gujarat,,,
TH_8654,INOX,Purnia 192,Purnia,Bihar,,,
TH_8655,Carnival Cinemas,Jodhpur 255,Jodhpur,Rajasthan,,,
TH_8656,Carnival Cinemas,Mysore 97,Mysore,Karnataka,,,
TH_8657,INOX,Bhagalpur 8,Bhagalpur,Bihar,,,
TH_8658,INOX,Jodhpur 273,Jodhpur,Rajasthan,,,
TH_8659,Miraj Cinemas,Jodhpur 356,Jodhpur,Rajasthan,,,
TH_8660,Wave Cinemas,Muzaffarpur 231,Muzaffarpur,Bihar,,,
TH_8661,Carnival Cinemas,Mysore 14,Mysore,Karnataka,,,
TH_8662,INOX,Chennai 293,Chennai,Tamil Nadu,,,
TH_8663,PVR Cinemas,Indore 153,Indore,Madhya Pradesh,,,
TH_8664,Carnival Cinemas,Vadodara 103,Vadodara,Gujarat,,,
TH_8665,Cinepolis,Mangalore 358,Mangalore,Karnataka,,,
TH_8666,PVR Cinemas,Meerut 181,Meerut,Uttar Pradesh,,,
TH_8667,PVR Cinemas,Hubli 382,Hubli,Karnataka,,,
TH_8668,Wave Cinemas,Varanasi 369,Varanasi,Uttar Pradesh,,,
TH_8669,PVR Cinemas,Ahmedabad 112,Ahmedabad,Gujarat,,,
TH_8670,PVR Cinemas,Ludhiana 86,Ludhiana,Punjab,,,
TH_8671,Wave Cinemas,Indore 71,Indore,Madhya Pradesh,,,
TH_8672,Carnival Cinemas,Muzaffarpur 490,Muzaffarpur,Bihar,,,
TH_8673,Carnival Cinemas,Belgaum 102,Belgaum,Karnataka,,,
TH_8674,Miraj Cinemas,Salem 109,Salem,Tamil Nadu,,,
TH_8675,Wave Cinemas,Vadodara 10,Vadodara,Gujarat,,,
TH_8676,Cinepolis,Madurai 47,Madurai,Tamil Nadu,,,
TH_8677,Wave Cinemas,Meerut 157,Meerut,Uttar Pradesh,,,
TH_8678,Miraj Cinemas,Thane 267,Thane,Maharashtra,,,
TH_8679,Wave Cinemas,Gwalior 144,Gwalior,Madhya Pradesh,,,
TH_8680,Wave Cinemas,Purnia 48,Purnia,Bihar,,,
TH_8681,Carnival Cinemas,Amritsar 192,Amritsar,Punjab,,,
TH_8682,INOX,Coimbatore 152,Coimbatore,Tamil Nadu,,,
TH_8683,INOX,Nagpur 84,Nagpur,Maharashtra,,,
TH_8684,Wave Cinemas,Rajkot 227,Rajkot,Gujarat,,,
TH_8685,INOX,Belgaum 101,Belgaum,Karnataka,,,
TH_8686,Carnival Cinemas,Vadodara 344,Vadodara,Gujarat,,,
TH_8687,PVR Cinemas,Ludhiana 213,Ludhiana,Punjab,,,
TH_8688,INOX,Salem 76,Salem,Tamil Nadu,,,
TH_8689,INOX,Nashik 111,Nashik,Maharashtra,,,
TH_8690,Carnival Cinemas,Pune 223,Pune,Maharashtra,,,
TH_8691,INOX,Coimbatore 34,Coimbatore,Tamil Nadu,,,
TH_8692,Cinepolis,Vadodara 211,Vadodara,Gujarat,,,
TH_8693,Wave Cinemas,Howrah 381,Howrah,West Bengal,,,
TH_8694,INOX,Jabalpur 262,Jabalpur,Madhya Pradesh,,,
TH_8695,Miraj Cinemas,Rajkot 424,Rajkot,Gujarat,,,
TH_8696,Miraj Cinemas,Jabalpur 186,Jabalpur,Madhya Pradesh,,,
TH_8697,Wave Cinemas,Siliguri 356,Siliguri,West Bengal,,,
TH_8698,Miraj Cinemas,Bangalore 463,Bangalore,Karnataka,,,
TH_8699,Miraj Cinemas,Patna 299,Patna,Bihar,,,
TH_8700,Wave Cinemas,Kolkata 297,Kolkata,West Bengal,,,
TH_8701,INOX,Muzaffarpur 220,Muzaffarpur,Bihar,,,
TH_8702,Cinepolis,Lucknow 117,Lucknow,Uttar Pradesh,,,
TH_8703,Carnival Cinemas,Indore 389,Indore,Madhya Pradesh,,,
TH_8704,PVR Cinemas,Thane 277,Thane,Maharashtra,,,
TH_8705,Miraj Cinemas,Bangalore 459,Bangalore,Karnataka,,,
TH_8706,Carnival Cinemas,Madurai 60,Madurai,Tamil Nadu,,,
TH_8707,Cinepolis,Belgaum 401,Belgaum,Karnataka,,,
TH_8708,Carnival Cinemas,Muzaffarpur 292,Muzaffarpur,Bihar,,,
TH_8709,Wave Cinemas,Patiala 241,Patiala,Punjab,,,
TH_8710,Carnival Cinemas,Coimbatore 150,Coimbatore,Tamil Nadu,,,
TH_8711,Carnival Cinemas,Nagpur 354,Nagpur,Maharashtra,,,
TH_8712,Wave Cinemas,Kolkata 490,Kolkata,West Bengal,,,
TH_8713,Cinepolis,Ludhiana 286,Ludhiana,Punjab,,,
TH_8714,PVR Cinemas,Patiala 127,Patiala,Punjab,,,
TH_8715,INOX,Bathinda 92,Bathinda,Punjab,,,
TH_8716,Carnival Cinemas,Ludhiana 457,Ludhiana,Punjab,,,
TH_8717,Cinepolis,Muzaffarpur 336,Muzaffarpur,Bihar,,,
TH_8718,Cinepolis,Udaipur 345,Udaipur,Rajasthan,,,
TH_8719,PVR Cinemas,Ajmer 275,Ajmer,Rajasthan,,,
TH_8720,Miraj Cinemas,Mysore 119,Mysore,Karnataka,,,
TH_8721,Cinepolis,Pune 264,Pune,Maharashtra,,,
TH_8722,INOX,Patna 458,Patna,Bihar,,,
TH_8723,Miraj Cinemas,Patna 372,Patna,Bihar,,,
TH_8724,Wave Cinemas,Gaya 451,Gaya,Bihar,,,
TH_8725,Miraj Cinemas,Bangalore 140,Bangalore,Karnataka,,,
TH_8726,Cinepolis,Rajkot 389,Rajkot,Gujarat,,,
TH_8727,Carnival Cinemas,Coimbatore 489,Coimbatore,Tamil Nadu,,,
TH_8728,PVR Cinemas,Jodhpur 16,Jodhpur,Rajasthan,,,
TH_8729,Cinepolis,Jabalpur 308,Jabalpur,Madhya Pradesh,,,
TH_8730,Cinepolis,Tiruchirappalli 493,Tiruchirappalli,Tamil Nadu,,,
TH_8731,Wave Cinemas,Vadodara 122,Vadodara,Gujarat,,,
TH_8732,Wave Cinemas,Bathinda 52,Bathinda,Punjab,,,
TH_8733,Wave Cinemas,Siliguri 228,Siliguri,West Bengal,,,
TH_8734,Wave Cinemas,Jodhpur 373,Jodhpur,Rajasthan,,,
TH_8735,Carnival Cinemas,Chennai 462,Chennai,Tamil Nadu,,,
TH_8736,Cinepolis,Nagpur 469,Nagpur,Maharashtra,,,
TH_8737,PVR Cinemas,Asansol 339,Asansol,West Bengal,,,
TH_8738,Cinepolis,Jodhpur 470,Jodhpur,Rajasthan,,,
TH_8739,Cinepolis,Ujjain 379,Ujjain,Madhya Pradesh,,,
TH_8740,Miraj Cinemas,Muzaffarpur 457,Muzaffarpur,Bihar,,,
TH_8741,Carnival Cinemas,Ujjain 118,Ujjain,Madhya Pradesh,,,
TH_8742,Miraj Cinemas,Kota 100,Kota,Rajasthan,,,
TH_8743,PVR Cinemas,Mangalore 216,Mangalore,Karnataka,,,
TH_8744,INOX,Durgapur 228,Durgapur,West Bengal,,,
TH_8745,PVR Cinemas,Vadodara 474,Vadodara,Gujarat,,,
TH_8746,PVR Cinemas,Meerut 184,Meerut,Uttar Pradesh,,,
TH_8747,INOX,Varanasi 260,Varanasi,Uttar Pradesh,,,
TH_8748,INOX,Surat 411,Surat,Gujarat,,,
TH_8749,Carnival Cinemas,Asansol 288,Asansol,West Bengal,,,
TH_8750,Miraj Cinemas,Kota 29,Kota,Rajasthan,,,
TH_8751,Wave Cinemas,Kolkata 14,Kolkata,West Bengal,,,
TH_8752,Cinepolis,Vadodara 352,Vadodara,Gujarat,,,
TH_8753,Cinepolis,Bhopal 76,Bhopal,Madhya Pradesh,,,
TH_8754,INOX,Pune 101,Pune,Maharashtra,,,
TH_8755,Cinepolis,Udaipur 428,Udaipur,Rajasthan,,,
TH_8756,PVR Cinemas,Chennai 353,Chennai,Tamil Nadu,,,
TH_8757,INOX,Siliguri 82,Siliguri,West Bengal,,,
TH_8758,PVR Cinemas,Madurai 344,Madurai,Tamil Nadu,,,
TH_8759,Cinepolis,Jaipur 147,Jaipur,Rajasthan,,,
TH_8760,Miraj Cinemas,Gaya 289,Gaya,Bihar,,,
TH_8761,Wave Cinemas,Bhopal 449,Bhopal,Madhya Pradesh,,,
TH_8762,Miraj Cinemas,Nagpur 362,Nagpur,Maharashtra,,,
TH_8763,Cinepolis,Mumbai 256,Mumbai,Maharashtra,,,
TH_8764,PVR Cinemas,Mangalore 265,Mangalore,Karnataka,,,
TH_8765,Miraj Cinemas,Jaipur 294,Jaipur,Rajasthan,,,
TH_8766,PVR Cinemas,Nashik 24,Nashik,Maharashtra,,,
TH_8767,INOX,Asansol 475,Asansol,West Bengal,,,
TH_8768,Wave Cinemas,Purnia 59,Purnia,Bihar,,,
TH_8769,Cinepolis,Agra 373,Agra,Uttar Pradesh,,,
TH_8770,Cinepolis,Belgaum 353,Belgaum,Karnataka,,,
TH_8771,Wave Cinemas,Indore 231,Indore,Madhya Pradesh,,,
TH_8772,Cinepolis,Purnia 52,Purnia,Bihar,,,
TH_8773,PVR Cinemas,Mangalore 450,Mangalore,Karnataka,,,
TH_8774,Cinepolis,Ludhiana 379,Ludhiana,Punjab,,,
TH_8775,INOX,Patiala 202,Patiala,Punjab,,,
TH_8776,Miraj Cinemas,Lucknow 114,Lucknow,Uttar Pradesh,,,
TH_8777,INOX,Surat 254,Surat,Gujarat,,,
TH_8778,INOX,Chennai 148,Chennai,Tamil Nadu,,,
TH_8779,INOX,Lucknow 212,Lucknow,Uttar Pradesh,,,
TH_8780,Cinepolis,Gaya 430,Gaya,Bihar,,,
TH_8781,Miraj Cinemas,Jaipur 385,Jaipur,Rajasthan,,,
TH_8782,Cinepolis,Gaya 332,Gaya,Bihar,,,
TH_8783,PVR Cinemas,Lucknow 390,Lucknow,Uttar Pradesh,,,
TH_8784,INOX,Rajkot 183,Rajkot,Gujarat,,,
TH_8785,PVR Cinemas,Howrah 22,Howrah,West Bengal,,,
TH_8786,INOX,Jalandhar 144,Jalandhar,Punjab,,,
TH_8787,Wave Cinemas,Tiruchirappalli 41,Tiruchirappalli,Tamil Nadu,,,
TH_8788,Cinepolis,Jabalpur 448,Jabalpur,Madhya Pradesh,,,
TH_8789,PVR Cinemas,Surat 212,Surat,Gujarat,,,
TH_8790,Wave Cinemas,Bhagalpur 355,Bhagalpur,Bihar,,,
TH_8791,Carnival Cinemas,Muzaffarpur 60,Muzaffarpur,Bihar,,,
TH_8792,PVR Cinemas,Meerut 440,Meerut,Uttar Pradesh,,,
TH_8793,INOX,Nashik 326,Nashik,Maharashtra,,,
TH_8794,INOX,Hubli 204,Hubli,Karnataka,,,
TH_8795,INOX,Belgaum 467,Belgaum,Karnataka,,,
TH_8796,Cinepolis,Kota 12,Kota,Rajasthan,,,
TH_8797,Miraj Cinemas,Ludhiana 217,Ludhiana,Punjab,,,
TH_8798,PVR Cinemas,Kanpur 50,Kanpur,Uttar Pradesh,,,
TH_8799,PVR Cinemas,Amritsar 246,Amritsar,Punjab,,,
TH_8800,Miraj Cinemas,Jaipur 206,Jaipur,Rajasthan,,,
TH_8801,Cinepolis,Surat 149,Surat,Gujarat,,,
TH_8802,Wave Cinemas,Tiruchirappalli 210,Tiruchirappalli,Tamil Nadu,,,
TH_8803,INOX,Rajkot 20,Rajkot,Gujarat,,,
TH_8804,Cinepolis,Amritsar 312,Amritsar,Punjab,,,
TH_8805,INOX,Tiruchirappalli 231,Tiruchirappalli,Tamil Nadu,,,
TH_8806,Cinepolis,Rajkot 156,Rajkot,Gujarat,,,
TH_8807,Cinepolis,Agra 63,Agra,Uttar Pradesh,,,
TH_8808,INOX,Jabalpur 246,Jabalpur,Madhya Pradesh,,,
TH_8809,Cinepolis,Mysore 132,Mysore,Karnataka,,,
TH_8810,Carnival Cinemas,Ajmer 311,Ajmer,Rajasthan,,,
TH_8811,INOX,Hubli 380,Hubli,Karnataka,,,
TH_8812,PVR Cinemas,Durgapur 44,Durgapur,West Bengal,,,
TH_8813,Miraj Cinemas,Indore 149,Indore,Madhya Pradesh,,,
TH_8814,Wave Cinemas,Coimbatore 124,Coimbatore,Tamil Nadu,,,
TH_8815,Cinepolis,Pune 306,Pune,Maharashtra,,,
TH_8816,PVR Cinemas,Kota 236,Kota,Rajasthan,,,
TH_8817,PVR Cinemas,Jodhpur 397,Jodhpur,Rajasthan,,,
TH_8818,INOX,Bhagalpur 48,Bhagalpur,Bihar,,,
TH_8819,PVR Cinemas,Ahmedabad 92,Ahmedabad,Gujarat,,,
TH_8820,Miraj Cinemas,Gwalior 39,Gwalior,Madhya Pradesh,,,
TH_8821,PVR Cinemas,Udaipur 364,Udaipur,Rajasthan,,,
TH_8822,INOX,Howrah 398,Howrah,West Bengal,,,
TH_8823,Wave Cinemas,Ujjain 361,Ujjain,Madhya Pradesh,,,
TH_8824,Carnival Cinemas,Purnia 78,Purnia,Bihar,,,
TH_8825,PVR Cinemas,Mangalore 236,Mangalore,Karnataka,,,
TH_8826,Cinepolis,Patiala 366,Patiala,Punjab,,,
TH_8827,Wave Cinemas,Durgapur 382,Durgapur,West Bengal,,,
TH_8828,Carnival Cinemas,Kanpur 111,Kanpur,Uttar Pradesh,,,
TH_8829,Carnival Cinemas,Rajkot 186,Rajkot,Gujarat,,,
TH_8830,Wave Cinemas,Kolkata 388,Kolkata,West Bengal,,,
TH_8831,Cinepolis,Vadodara 426,Vadodara,Gujarat,,,
TH_8832,Miraj Cinemas,Kota 310,Kota,Rajasthan,,,
TH_8833,Cinepolis,Bathinda 85,Bathinda,Punjab,,,
TH_8834,Miraj Cinemas,Bhavnagar 71,Bhavnagar,Gujarat,,,
TH_8835,Miraj Cinemas,Jalandhar 458,Jalandhar,Punjab,,,
TH_8836,INOX,Bhopal 8,Bhopal,Madhya Pradesh,,,
TH_8837,Carnival Cinemas,Varanasi 178,Varanasi,Uttar Pradesh,,,
TH_8838,Miraj Cinemas,Ajmer 112,Ajmer,Rajasthan,,,
TH_8839,Miraj Cinemas,Kanpur 273,Kanpur,Uttar Pradesh,,,
TH_8840,INOX,Ahmedabad 248,Ahmedabad,Gujarat,,,
TH_8841,INOX,Muzaffarpur 231,Muzaffarpur,Bihar,,,
TH_8842,INOX,Muzaffarpur 242,Muzaffarpur,Bihar,,,
TH_8843,Wave Cinemas,Bangalore 291,Bangalore,Karnataka,,,
TH_8844,PVR Cinemas,Salem 153,Salem,Tamil Nadu,,,
TH_8845,Cinepolis,Mumbai 68,Mumbai,Maharashtra,,,
TH_8846,Wave Cinemas,Kanpur 301,Kanpur,Uttar Pradesh,,,
TH_8847,Carnival Cinemas,Ahmedabad 237,Ahmedabad,Gujarat,,,
TH_8848,Miraj Cinemas,Gwalior 423,Gwalior,Madhya Pradesh,,,
TH_8849,Wave Cinemas,Gwalior 286,Gwalior,Madhya Pradesh,,,
TH_8850,Carnival Cinemas,Ajmer 315,Ajmer,Rajasthan,,,
TH_8851,Wave Cinemas,Gwalior 259,Gwalior,Madhya Pradesh,,,
TH_8852,Miraj Cinemas,Patiala 481,Patiala,Punjab,,,
TH_8853,Cinepolis,Jaipur 157,Jaipur,Rajasthan,,,
TH_8854,Wave Cinemas,Jodhpur 431,Jodhpur,Rajasthan,,,
TH_8855,Carnival Cinemas,Belgaum 321,Belgaum,Karnataka,,,
TH_8856,PVR Cinemas,Chennai 38,Chennai,Tamil Nadu,,,
TH_8857,Carnival Cinemas,Tiruchirappalli 79,Tiruchirappalli,Tamil Nadu,,,
TH_8858,INOX,Durgapur 108,Durgapur,West Bengal,,,
TH_8859,PVR Cinemas,Nagpur 390,Nagpur,Maharashtra,,,
TH_8860,INOX,Jalandhar 442,Jalandhar,Punjab,,,
TH_8861,PVR Cinemas,Indore 25,Indore,Madhya Pradesh,,,
TH_8862,Carnival Cinemas,Kota 363,Kota,Rajasthan,,,
TH_8863,Cinepolis,Howrah 350,Howrah,West Bengal,,,
TH_8864,Carnival Cinemas,Patna 456,Patna,Bihar,,,
TH_8865,Carnival Cinemas,Surat 55,Surat,Gujarat,,,
TH_8866,Wave Cinemas,Hubli 150,Hubli,Karnataka,,,
TH_8867,Miraj Cinemas,Patna 419,Patna,Bihar,,,
TH_8868,Wave Cinemas,Indore 83,Indore,Madhya Pradesh,,,
TH_8869,Miraj Cinemas,Ajmer 179,Ajmer,Rajasthan,,,
TH_8870,PVR Cinemas,Tiruchirappalli 53,Tiruchirappalli,Tamil Nadu,,,
TH_8871,Cinepolis,Bathinda 434,Bathinda,Punjab,,,
TH_8872,PVR Cinemas,Coimbatore 499,Coimbatore,Tamil Nadu,,,
TH_8873,Cinepolis,Jalandhar 330,Jalandhar,Punjab,,,
TH_8874,Carnival Cinemas,Jodhpur 128,Jodhpur,Rajasthan,,,
TH_8875,Cinepolis,Gwalior 406,Gwalior,Madhya Pradesh,,,
TH_8876,INOX,Agra 89,Agra,Uttar Pradesh,,,
TH_8877,Miraj Cinemas,Mangalore 132,Mangalore,Karnataka,,,
TH_8878,INOX,Nashik 197,Nashik,Maharashtra,,,
TH_8879,Wave Cinemas,Kota 175,Kota,Rajasthan,,,
TH_8880,Cinepolis,Jaipur 214,Jaipur,Rajasthan,,,
TH_8881,Cinepolis,Nagpur 203,Nagpur,Maharashtra,,,
TH_8882,Miraj Cinemas,Madurai 215,Madurai,Tamil Nadu,,,
TH_8883,Carnival Cinemas,Bathinda 146,Bathinda,Punjab,,,
TH_8884,Cinepolis,Belgaum 336,Belgaum,Karnataka,,,
TH_8885,PVR Cinemas,Bhavnagar 276,Bhavnagar,Gujarat,,,
TH_8886,Miraj Cinemas,Ujjain 63,Ujjain,Madhya Pradesh,,,
TH_8887,INOX,Jalandhar 319,Jalandhar,Punjab,,,
TH_8888,Carnival Cinemas,Nagpur 390,Nagpur,Maharashtra,,,
TH_8889,Carnival Cinemas,Coimbatore 311,Coimbatore,Tamil Nadu,,,
TH_8890,Miraj Cinemas,Purnia 168,Purnia,Bihar,,,
TH_8891,Miraj Cinemas,Howrah 302,Howrah,West Bengal,,,
TH_8892,Miraj Cinemas,Ahmedabad 140,Ahmedabad,Gujarat,,,
TH_8893,Carnival Cinemas,Durgapur 146,Durgapur,West Bengal,,,
TH_8894,Cinepolis,Indore 186,Indore,Madhya Pradesh,,,
TH_8895,Carnival Cinemas,Mysore 186,Mysore,Karnataka,,,
TH_8896,Cinepolis,Jodhpur 336,Jodhpur,Rajasthan,,,
TH_8897,INOX,Rajkot 326,Rajkot,Gujarat,,,
TH_8898,Carnival Cinemas,Jabalpur 54,Jabalpur,Madhya Pradesh,,,
TH_8899,Carnival Cinemas,Howrah 276,Howrah,West Bengal,,,
TH_8900,INOX,Kanpur 14,Kanpur,Uttar Pradesh,,,
TH_8901,Wave Cinemas,Purnia 230,Purnia,Bihar,,,
TH_8902,Cinepolis,Howrah 279,Howrah,West Bengal,,,
TH_8903,Carnival Cinemas,Ahmedabad 366,Ahmedabad,Gujarat,,,
TH_8904,Wave Cinemas,Indore 131,Indore,Madhya Pradesh,,,
TH_8905,Wave Cinemas,Kanpur 270,Kanpur,Uttar Pradesh,,,
TH_8906,Wave Cinemas,Mangalore 349,Mangalore,Karnataka,,,
TH_8907,Carnival Cinemas,Patiala 16,Patiala,Punjab,,,
TH_8908,Carnival Cinemas,Jodhpur 360,Jodhpur,Rajasthan,,,
TH_8909,Cinepolis,Udaipur 122,Udaipur,Rajasthan,,,
TH_8910,PVR Cinemas,Gaya 222,Gaya,Bihar,,,
TH_8911,Carnival Cinemas,Jabalpur 150,Jabalpur,Madhya Pradesh,,,
TH_8912,Miraj Cinemas,Nagpur 364,Nagpur,Maharashtra,,,
TH_8913,INOX,Pune 237,Pune,Maharashtra,,,
TH_8914,INOX,Bangalore 209,Bangalore,Karnataka,,,
TH_8915,INOX,Madurai 255,Madurai,Tamil Nadu,,,
TH_8916,Miraj Cinemas,Jaipur 480,Jaipur,Rajasthan,,,
TH_8917,Miraj Cinemas,Jalandhar 385,Jalandhar,Punjab,,,
TH_8918,Wave Cinemas,Bhavnagar 78,Bhavnagar,Gujarat,,,
TH_8919,INOX,Bangalore 417,Bangalore,Karnataka,,,
TH_8920,Carnival Cinemas,Patna 342,Patna,Bihar,,,
TH_8921,PVR Cinemas,Bhagalpur 79,Bhagalpur,Bihar,,,
TH_8922,Cinepolis,Thane 196,Thane,Maharashtra,,,
TH_8923,Miraj Cinemas,Nashik 230,Nashik,Maharashtra,,,
TH_8924,PVR Cinemas,Lucknow 110,Lucknow,Uttar Pradesh,,,
TH_8925,INOX,Kota 44,Kota,Rajasthan,,,
TH_8926,Wave Cinemas,Salem 137,Salem,Tamil Nadu,,,
TH_8927,Wave Cinemas,Gaya 442,Gaya,Bihar,,,
TH_8928,PVR Cinemas,Kota 200,Kota,Rajasthan,,,
TH_8929,Cinepolis,Indore 330,Indore,Madhya Pradesh,,,
TH_8930,Miraj Cinemas,Chennai 316,Chennai,Tamil Nadu,,,
TH_8931,INOX,Nashik 219,Nashik,Maharashtra,,,
TH_8932,PVR Cinemas,Nashik 492,Nashik,Maharashtra,,,
TH_8933,Wave Cinemas,Jabalpur 31,Jabalpur,Madhya Pradesh,,,
TH_8934,Wave Cinemas,Gaya 351,Gaya,Bihar,,,
TH_8935,INOX,Ajmer 300,Ajmer,Rajasthan,,,
TH_8936,Miraj Cinemas,Ludhiana 228,Ludhiana,Punjab,,,
TH_8937,INOX,Tiruchirappalli 199,Tiruchirappalli,Tamil Nadu,,,
TH_8938,Miraj Cinemas,Patna 463,Patna,Bihar,,,
TH_8939,Carnival Cinemas,Varanasi 265,Varanasi,Uttar Pradesh,,,
TH_8940,PVR Cinemas,Udaipur 407,Udaipur,Rajasthan,,,
TH_8941,INOX,Mangalore 143,Mangalore,Karnataka,,,
TH_8942,Carnival Cinemas,Belgaum 234,Belgaum,Karnataka,,,
TH_8943,PVR Cinemas,Pune 243,Pune,Maharashtra,,,
TH_8944,INOX,Nashik 245,Nashik,Maharashtra,,,
TH_8945,Carnival Cinemas,Surat 339,Surat,Gujarat,,,
TH_8946,Miraj Cinemas,Nashik 479,Nashik,Maharashtra,,,
TH_8947,PVR Cinemas,Chennai 44,Chennai,Tamil Nadu,,,
TH_8948,Cinepolis,Ajmer 120,Ajmer,Rajasthan,,,
TH_8949,Wave Cinemas,Bangalore 142,Bangalore,Karnataka,,,
TH_8950,PVR Cinemas,Meerut 8,Meerut,Uttar Pradesh,,,
TH_8951,Cinepolis,Mangalore 37,Mangalore,Karnataka,,,
TH_8952,Cinepolis,Nagpur 320,Nagpur,Maharashtra,,,
TH_8953,PVR Cinemas,Bhagalpur 227,Bhagalpur,Bihar,,,
TH_8954,Carnival Cinemas,Ludhiana 193,Ludhiana,Punjab,,,
TH_8955,PVR Cinemas,Indore 408,Indore,Madhya Pradesh,,,
TH_8956,Carnival Cinemas,Udaipur 241,Udaipur,Rajasthan,,,
